"fixed acidity","volatile acidity","citric acid","residual sugar","chlorides","free sulfur dioxide","total sulfur dioxide","density","pH","sulphates","alcohol","quality"
"7.40","0.31","0.28","1.60","0.05","33.00","137.00","0.9929","3.31","0.56","10.50","6"
"7.00","0.22","0.31","2.70","0.03","41.00","136.00","0.9898","3.16","0.37","12.70","7"
"7.00","0.21","0.28","8.60","0.045","37.00","221.00","0.9954","3.25","0.54","10.40","6"
"7.00","0.21","0.28","8.60","0.045","37.00","221.00","0.9954","3.25","0.54","10.40","6"
"6.90","0.23","0.38","8.30","0.047","47.00","162.00","0.9954","3.34","0.52","10.50","7"
"6.80","0.29","0.50","13.30","0.053","48.00","194.00","0.9974","3.09","0.45","9.40","5"
"7.80","0.21","0.27","1.20","0.051","20.00","89.00","0.9936","3.06","0.46","9.10","5"
"7.10","0.31","0.47","13.60","0.056","54.00","197.00","0.9978","3.10","0.49","9.30","5"
"6.80","0.29","0.50","13.30","0.053","48.00","194.00","0.9974","3.09","0.45","9.40","5"
"6.40","0.34","0.10","1.10","0.048","19.00","84.00","0.9927","3.21","0.38","9.80","5"
"7.20","0.55","0.09","1.50","0.108","16.00","151.00","0.9938","3.07","0.57","9.20","4"
"7.00","0.23","0.36","7.10","0.028","31.00","104.00","0.9922","3.35","0.47","12.10","8"
"6.90","0.20","0.37","6.20","0.027","24.00","97.00","0.992","3.38","0.49","12.20","7"
"6.60","0.16","0.32","1.40","0.035","49.00","186.00","0.9906","3.35","0.64","12.40","8"
"6.20","0.35","0.04","1.20","0.06","23.00","108.00","0.9934","3.26","0.54","9.20","5"
"6.70","0.22","0.37","1.60","0.028","24.00","102.00","0.9913","3.29","0.59","11.60","7"
"6.10","0.38","0.20","6.60","0.033","25.00","137.00","0.9938","3.30","0.69","10.40","6"
"6.00","0.25","0.28","2.20","0.026","54.00","126.00","0.9898","3.43","0.65","12.90","8"
"6.60","0.52","0.44","12.20","0.048","54.00","245.00","0.9975","3.26","0.54","9.30","6"
"6.90","0.24","0.36","20.80","0.031","40.00","139.00","0.9975","3.20","0.33","11.00","6"
"7.10","0.32","0.32","11.00","0.038","16.00","66.00","0.9937","3.24","0.40","11.50","3"
"5.80","0.28","0.27","2.60","0.054","30.00","156.00","0.9914","3.53","0.42","12.40","5"
"6.50","0.41","0.24","14.00","0.048","24.00","113.00","0.9982","3.44","0.53","9.80","6"
"5.90","0.46","0.14","2.70","0.042","27.00","160.00","0.9931","3.46","0.51","10.60","7"
"6.00","0.27","0.27","1.60","0.046","32.00","113.00","0.9924","3.41","0.51","10.50","7"
"6.40","0.28","0.29","1.60","0.052","34.00","127.00","0.9929","3.48","0.56","10.50","7"
"6.30","0.23","0.31","1.50","0.022","11.00","82.00","0.9892","3.30","0.40","12.90","7"
"7.10","0.21","0.27","8.60","0.056","26.00","111.00","0.9956","2.95","0.52","9.50","5"
"6.00","0.37","0.32","1.00","0.053","31.00","218.50","0.9924","3.29","0.72","9.80","6"
"6.10","0.43","0.35","9.10","0.059","83.00","249.00","0.9971","3.37","0.50","8.50","5"
"7.10","0.21","0.27","8.60","0.056","26.00","111.00","0.9956","2.95","0.52","9.50","5"
"7.00","0.25","0.29","15.20","0.047","40.00","171.00","0.9982","3.22","0.45","9.30","5"
"5.90","0.25","0.19","12.40","0.047","50.00","162.00","0.9973","3.35","0.38","9.50","5"
"6.80","0.32","0.21","2.20","0.044","15.00","68.00","0.9932","3.17","0.39","9.40","6"
"7.20","0.39","0.62","11.00","0.047","66.00","178.00","0.9976","3.16","0.50","8.70","5"
"6.30","0.21","0.58","10.00","0.081","34.00","126.00","0.9962","2.95","0.46","8.90","5"
"7.00","0.14","0.32","9.00","0.039","54.00","141.00","0.9956","3.22","0.43","9.40","6"
"6.80","0.32","0.21","2.20","0.044","15.00","68.00","0.9932","3.17","0.39","9.40","6"
"7.20","0.39","0.62","11.00","0.047","66.00","178.00","0.9976","3.16","0.50","8.70","5"
"7.20","0.29","0.53","18.15","0.047","59.00","182.00","0.9992","3.09","0.52","9.60","5"
"6.50","0.38","0.34","3.40","0.036","34.00","200.00","0.9937","3.14","0.76","10.00","5"
"6.60","0.24","0.29","2.00","0.023","19.00","86.00","0.99","3.25","0.45","12.50","6"
"5.50","0.16","0.22","4.50","0.03","30.00","102.00","0.9938","3.24","0.36","9.40","6"
"7.00","0.24","0.51","11.00","0.029","55.00","227.00","0.9965","3.03","0.61","9.50","5"
"7.00","0.22","0.28","1.50","0.037","29.00","115.00","0.9927","3.11","0.55","10.50","6"
"7.10","0.55","0.13","1.70","0.073","21.00","165.00","0.994","2.97","0.58","9.20","6"
"6.30","0.22","0.33","1.70","0.041","67.00","164.00","0.9928","3.32","0.56","10.40","6"
"5.90","0.36","0.41","1.30","0.047","45.00","104.00","0.9917","3.33","0.51","10.60","6"
"5.80","0.25","0.24","13.30","0.044","41.00","137.00","0.9972","3.34","0.42","9.50","5"
"6.20","0.37","0.30","6.60","0.346","79.00","200.00","0.9954","3.29","0.58","9.60","5"
"6.00","0.16","0.37","1.50","0.025","43.00","117.00","0.9928","3.46","0.51","9.70","6"
"6.60","0.34","0.28","1.30","0.035","32.00","90.00","0.9916","3.10","0.42","10.70","6"
"7.40","0.29","0.29","1.60","0.045","53.00","180.00","0.9936","3.34","0.68","10.50","6"
"7.40","0.26","0.31","7.60","0.047","52.00","177.00","0.9962","3.13","0.45","8.90","6"
"7.00","0.28","0.36","1.00","0.035","8.00","70.00","0.9899","3.09","0.46","12.10","6"
"7.10","0.23","0.39","1.60","0.032","12.00","65.00","0.9898","3.25","0.40","12.70","7"
"7.80","0.19","0.26","8.90","0.039","42.00","182.00","0.996","3.18","0.46","9.90","6"
"6.80","0.20","0.38","4.70","0.04","27.00","103.00","0.994","3.37","0.58","10.70","6"
"5.70","0.44","0.13","7.00","0.025","28.00","173.00","0.9913","3.33","0.48","12.50","6"
"7.20","0.40","0.62","10.80","0.041","70.00","189.00","0.9976","3.08","0.49","8.60","4"
"6.80","0.23","0.32","1.60","0.026","43.00","147.00","0.9904","3.29","0.54","12.50","6"
"5.70","0.335","0.34","1.00","0.04","13.00","174.00","0.992","3.27","0.66","10.00","5"
"7.20","0.40","0.62","10.80","0.041","70.00","189.00","0.9976","3.08","0.49","8.60","4"
"7.20","0.28","0.54","16.70","0.045","54.00","200.00","0.999","3.08","0.49","9.50","6"
"6.80","0.19","0.58","14.20","0.038","51.00","164.00","0.9975","3.12","0.48","9.60","6"
"6.40","0.30","0.30","2.25","0.038","8.00","210.00","0.9937","3.20","0.62","9.90","6"
"6.50","0.30","0.29","2.25","0.037","8.00","210.00","0.9937","3.19","0.62","9.90","5"
"7.80","0.18","0.31","12.20","0.053","46.00","140.00","0.998","3.06","0.53","8.90","6"
"7.80","0.18","0.31","12.20","0.053","46.00","140.00","0.998","3.06","0.53","8.90","6"
"7.30","0.51","0.26","3.30","0.09","7.00","135.00","0.9944","3.01","0.52","8.80","5"
"6.00","0.24","0.27","1.90","0.048","40.00","170.00","0.9938","3.64","0.54","10.00","7"
"5.90","0.62","0.28","3.50","0.039","55.00","152.00","0.9907","3.44","0.44","12.00","6"
"6.00","0.24","0.27","1.90","0.048","40.00","170.00","0.9938","3.64","0.54","10.00","7"
"6.70","0.27","0.12","1.30","0.041","62.00","138.00","0.9921","3.21","0.42","10.00","6"
"7.80","0.34","0.35","1.80","0.042","8.00","167.00","0.9908","3.11","0.41","12.10","6"
"7.30","0.26","0.36","5.20","0.04","31.00","141.00","0.9931","3.16","0.59","11.00","6"
"7.40","0.36","0.33","1.40","0.025","27.00","55.00","0.9915","3.21","0.33","11.20","6"
"6.80","0.18","0.37","1.60","0.055","47.00","154.00","0.9934","3.08","0.45","9.10","5"
"7.40","0.15","0.42","1.70","0.045","49.00","154.00","0.992","3.00","0.60","10.40","6"
"5.90","0.13","0.28","1.90","0.05","20.00","78.00","0.9918","3.43","0.64","10.80","6"
"7.20","0.34","0.34","12.60","0.048","7.00","41.00","0.9942","3.19","0.40","11.70","5"
"7.90","0.19","0.26","2.10","0.039","8.00","143.00","0.9942","3.05","0.74","9.80","5"
"7.90","0.19","0.26","2.10","0.039","8.00","143.00","0.9942","3.05","0.74","9.80","5"
"5.90","0.32","0.39","3.30","0.114","24.00","140.00","0.9934","3.09","0.45","9.20","6"
"6.10","0.28","0.22","1.80","0.034","32.00","116.00","0.9898","3.36","0.44","12.60","6"
"5.20","0.36","0.02","1.60","0.031","24.00","104.00","0.9896","3.44","0.35","12.20","6"
"5.60","0.19","0.47","4.50","0.03","19.00","112.00","0.9922","3.56","0.45","11.20","6"
"6.40","0.10","0.35","4.90","0.048","31.00","103.00","0.9947","3.43","0.79","9.70","6"
"6.40","0.18","0.48","4.00","0.186","64.00","150.00","0.9945","3.06","0.40","9.30","5"
"7.40","0.25","0.36","13.20","0.067","53.00","178.00","0.9976","3.01","0.48","9.00","6"
"7.40","0.25","0.36","13.20","0.067","53.00","178.00","0.9976","3.01","0.48","9.00","6"
"7.40","0.25","0.36","13.20","0.067","53.00","178.00","0.9976","3.01","0.48","9.00","6"
"7.90","0.345","0.51","15.30","0.047","54.00","171.00","0.9987","3.09","0.51","9.10","5"
"6.10","0.24","0.30","1.50","0.045","22.00","61.00","0.992","3.31","0.54","10.40","5"
"6.80","0.25","0.24","4.55","0.053","41.00","211.00","0.9955","3.37","0.67","9.50","6"
"7.20","0.46","0.65","10.40","0.05","76.00","192.00","0.9976","3.16","0.42","8.70","5"
"5.50","0.35","0.35","1.10","0.045","14.00","167.00","0.992","3.34","0.68","9.90","6"
"6.70","0.24","0.41","8.70","0.036","29.00","148.00","0.9952","3.22","0.62","9.90","6"
"6.80","0.28","0.17","13.90","0.047","49.00","162.00","0.9983","3.21","0.51","9.00","6"
"6.40","0.16","0.22","1.40","0.04","41.00","149.00","0.9933","3.49","0.58","10.00","6"
"7.70","0.22","0.42","1.90","0.052","10.00","87.00","0.9922","3.30","0.49","11.80","6"
"7.00","0.30","0.51","13.60","0.05","40.00","168.00","0.9976","3.07","0.52","9.60","7"
"9.20","0.25","0.34","1.20","0.026","31.00","93.00","0.9916","2.93","0.37","11.30","7"
"7.80","0.28","0.34","1.60","0.028","32.00","118.00","0.9901","3.00","0.38","12.10","7"
"7.00","0.30","0.51","13.60","0.05","40.00","168.00","0.9976","3.07","0.52","9.60","7"
"7.80","0.28","0.34","1.60","0.028","32.00","118.00","0.9901","3.00","0.38","12.10","7"
"6.10","0.41","0.24","1.60","0.049","16.00","137.00","0.993","3.32","0.50","10.40","6"
"7.20","0.34","0.44","4.20","0.047","51.00","144.00","0.991","3.01","0.76","12.30","6"
"5.90","0.37","0.10","1.60","0.057","39.00","128.00","0.9924","3.24","0.48","10.10","5"
"6.00","0.26","0.50","2.20","0.048","59.00","153.00","0.9928","3.08","0.61","9.80","5"
"6.10","0.26","0.51","2.20","0.05","61.00","154.00","0.9929","3.08","0.60","9.80","6"
"6.50","0.28","0.27","5.20","0.04","44.00","179.00","0.9948","3.19","0.69","9.40","6"
"7.40","0.41","0.66","10.80","0.051","77.00","194.00","0.9976","3.05","0.46","8.70","5"
"6.50","0.28","0.29","2.70","0.038","26.00","107.00","0.9912","3.32","0.41","11.60","7"
"7.20","0.20","0.34","2.70","0.032","49.00","151.00","0.99","3.16","0.39","12.70","7"
"7.40","0.20","0.33","1.90","0.035","39.00","138.00","0.991","3.17","0.44","11.70","7"
"8.20","0.22","0.30","1.80","0.047","47.00","185.00","0.9933","3.13","0.50","10.20","6"
"8.20","0.23","0.29","1.80","0.047","47.00","187.00","0.9933","3.13","0.50","10.20","6"
"7.10","0.22","0.33","2.80","0.033","48.00","153.00","0.9899","3.15","0.38","12.70","7"
"6.50","0.28","0.29","2.70","0.038","26.00","107.00","0.9912","3.32","0.41","11.60","7"
"6.00","0.38","0.26","6.00","0.034","42.00","134.00","0.9912","3.38","0.38","12.30","7"
"5.70","0.18","0.22","4.20","0.042","25.00","111.00","0.994","3.35","0.39","9.40","5"
"7.30","0.30","0.22","6.40","0.056","44.00","168.00","0.9947","3.13","0.35","10.10","6"
"7.40","0.24","0.22","10.70","0.042","26.00","81.00","0.9954","2.86","0.36","9.70","6"
"6.60","0.25","0.30","1.60","0.046","32.00","134.00","0.993","3.42","0.51","10.10","7"
"7.40","0.24","0.22","10.70","0.042","26.00","81.00","0.9954","2.86","0.36","9.70","6"
"6.10","0.32","0.25","1.70","0.034","37.00","136.00","0.992","3.47","0.50","10.80","7"
"7.00","0.23","0.33","5.80","0.04","25.00","136.00","0.995","3.19","0.58","9.50","6"
"7.10","0.31","0.50","14.50","0.059","6.00","148.00","0.9983","2.94","0.44","9.10","5"
"6.90","0.41","0.33","10.10","0.043","28.00","152.00","0.9968","3.20","0.52","9.40","5"
"6.40","0.45","0.07","1.10","0.03","10.00","131.00","0.9905","2.97","0.28","10.80","5"
"6.30","0.27","0.38","0.90","0.051","7.00","140.00","0.9926","3.45","0.50","10.50","7"
"6.90","0.41","0.33","10.10","0.043","28.00","152.00","0.9968","3.20","0.52","9.40","5"
"7.00","0.29","0.37","4.90","0.034","26.00","127.00","0.9928","3.17","0.44","10.80","6"
"6.90","0.19","0.40","1.40","0.036","14.00","55.00","0.9909","3.08","0.68","11.50","7"
"6.70","0.30","0.35","1.40","0.18","36.00","160.00","0.9937","3.11","0.54","9.40","6"
"7.20","0.24","0.40","1.40","0.045","31.00","106.00","0.9914","2.88","0.38","10.80","6"
"6.40","0.45","0.07","1.10","0.03","10.00","131.00","0.9905","2.97","0.28","10.80","5"
"6.30","0.26","0.49","1.50","0.052","34.00","134.00","0.9924","2.99","0.61","9.80","6"
"6.10","0.28","0.25","17.75","0.044","48.00","161.00","0.9993","3.34","0.48","9.50","5"
"7.50","0.23","0.68","11.00","0.047","37.00","133.00","0.9978","2.99","0.38","8.80","5"
"7.50","0.21","0.68","10.90","0.045","38.00","133.00","0.9978","3.00","0.36","8.70","5"
"7.50","0.23","0.68","11.00","0.047","37.00","133.00","0.9978","2.99","0.38","8.80","5"
"7.80","0.32","0.33","2.40","0.037","18.00","101.00","0.9912","3.21","0.65","11.70","7"
"7.80","0.26","0.27","1.90","0.051","52.00","195.00","0.9928","3.23","0.50","10.90","6"
"7.70","0.24","0.27","1.80","0.051","52.00","190.00","0.9928","3.23","0.50","10.80","6"
"6.50","0.46","0.41","16.80","0.084","59.00","222.00","0.9993","3.18","0.58","9.00","5"
"6.50","0.26","0.43","8.90","0.083","50.00","171.00","0.9965","2.85","0.50","9.00","5"
"6.00","0.36","0.06","1.40","0.066","27.00","128.00","0.9934","3.26","0.55","9.30","5"
"6.20","0.24","0.29","13.30","0.039","49.00","130.00","0.9952","3.33","0.46","11.00","8"
"7.60","0.56","0.12","10.40","0.096","22.00","177.00","0.9983","3.32","0.45","9.10","4"
"7.00","0.32","0.24","6.20","0.048","31.00","228.00","0.9957","3.23","0.62","9.40","6"
"7.00","0.32","0.24","6.20","0.048","31.00","228.00","0.9957","3.23","0.62","9.40","6"
"7.00","0.23","0.42","18.05","0.05","35.00","144.00","0.9999","3.22","0.42","8.80","5"
"7.00","0.23","0.42","18.05","0.05","35.00","144.00","0.9999","3.22","0.42","8.80","5"
"6.90","0.24","0.33","4.80","0.04","16.00","131.00","0.9936","3.26","0.64","10.70","6"
"6.10","0.17","0.28","4.50","0.033","46.00","150.00","0.9933","3.43","0.49","10.90","6"
"5.90","0.14","0.25","4.50","0.027","34.00","140.00","0.9934","3.49","0.51","10.80","6"
"7.40","0.28","0.25","11.90","0.053","25.00","148.00","0.9976","3.10","0.62","9.20","5"
"5.60","0.35","0.14","5.00",,"48.00","198.00","0.9937","3.30","0.71","10.30","5"
"5.80","0.335","0.14","5.80",,"49.00","197.00","0.9937","3.30","0.71","10.30","5"
"6.10","0.28","0.25","12.90","0.054","34.00","189.00","0.9979","3.25","0.43","9.00","4"
"6.40","0.24","0.28","11.50","0.05","34.00","163.00","0.9969","3.31","0.45","9.50","5"
"6.40","0.24","0.29","11.40","0.051","32.00","166.00","0.9968","3.31","0.45","9.50","5"
"6.30","0.26","0.25","7.80","0.058","44.00","166.00","0.9961","3.24","0.41","9.00","5"
"6.50","0.33","0.72","1.10","0.061","7.00","151.00","0.993","3.09","0.57","9.50","4"
"7.40","0.105","0.34","12.20","0.05","57.00","146.00","0.9973","3.16","0.37","9.00","6"
"7.10","0.26","0.34","14.40","0.067","35.00","189.00","0.9986","3.07","0.53","9.10","7"
"7.10","0.26","0.34","14.40","0.067","35.00","189.00","0.9986","3.07","0.53","9.10","7"
"7.10","0.26","0.34","14.40","0.067","35.00","189.00","0.9986","3.07","0.53","9.10","7"
"7.10","0.26","0.34","14.40","0.067","35.00","189.00","0.9986","3.07","0.53","9.10","7"
"6.50","0.21","0.37","2.50","0.048","70.00","138.00","0.9917","3.33","0.75","11.40","7"
"7.70","0.27","0.35","5.30","0.03","30.00","117.00","0.992","3.11","0.42","12.20","6"
"7.30","0.34","0.21","3.20","0.05","14.00","136.00","0.9936","3.25","0.44","10.20","5"
"6.60","0.27","0.25","3.10","0.052","41.00","188.00","0.9915","3.24","0.40","11.30","5"
"7.10","0.28","0.26","1.90","0.049","12.00","86.00","0.9934","3.15","0.38","9.40","5"
"6.80","0.25","0.34","14.00","0.032","47.00","133.00","0.9952","3.37","0.50","12.20","7"
"7.00","0.57","0.10","8.30","0.094","23.00","188.00","0.9972","3.40","0.47","9.20","4"
"7.10","0.28","0.26","1.90","0.049","12.00","86.00","0.9934","3.15","0.38","9.40","5"
"7.80","0.28","0.22","1.40","0.056","24.00","130.00","0.9944","3.28","0.48","9.50","5"
"6.80","0.22","0.37","1.70","0.036","38.00","195.00","0.9908","3.35","0.72","12.50","6"
"7.10","0.17","0.38","7.40","0.052","49.00","182.00","0.9958","3.35","0.52","9.60","6"
"6.10","0.14","0.25","1.30","0.047","37.00","173.00","0.9925","3.35","0.46","10.00","6"
"6.40","0.24","0.50","11.60","0.047","60.00","211.00","0.9966","3.18","0.57","9.30","5"
"7.80","0.42","0.26","9.20","0.058","34.00","199.00","0.9972","3.14","0.55","9.30","6"
"6.60","0.28","0.36","1.70","0.038","22.00","101.00","0.9912","3.29","0.57","11.60","6"
"7.10","0.32","0.34","14.50","0.039","46.00","150.00","0.995","3.38","0.50","12.50","8"
"6.70","0.31","0.30","2.10","0.038","18.00","130.00","0.9928","3.36","0.63","10.60","6"
"6.40","0.32","0.50","10.70","0.047","57.00","206.00","0.9968","3.08","0.60","9.40","5"
"6.10","0.28","0.25","6.90","0.056","44.00","201.00","0.9955","3.19","0.40","9.10","6"
"5.80","0.32","0.38","4.75","0.033","23.00","94.00","0.991","3.42","0.42","11.80","7"
"6.70","0.28","0.14","1.40","0.043","64.00","159.00","0.992","3.17","0.39","10.00","5"
"6.80","0.34","0.69","1.30","0.058","12.00","171.00","0.9931","3.06","0.47","9.70","5"
"5.90","0.25","0.25","11.30","0.052","30.00","165.00","0.997","3.24","0.44","9.50","6"
"8.10","0.46","0.31","1.70","0.052","50.00","183.00","0.9923","3.03","0.42","11.20","5"
"6.20","0.36","0.26","13.20","0.051","54.00","201.00","0.9976","3.25","0.46","9.00","5"
"6.80","0.22","0.35","5.50","0.043","21.00","114.00","0.9938","3.30","0.53","10.70","7"
"6.80","0.67","0.30","13.00","0.29","22.00","193.00","0.9984","3.08","0.67","9.00","4"
"7.20","0.28","0.30","10.70","0.044","61.00","222.00","0.9972","3.14","0.50","9.10","6"
"6.70","0.17","0.37","2.00","0.039","34.00","125.00","0.9922","3.26","0.60","10.80","7"
"6.90","0.20","0.34","1.90","0.043","25.00","136.00","0.9935","3.31","0.60","10.10","4"
"6.10","0.36","0.16","6.40","0.037","36.00","198.00","0.9944","3.17","0.62","9.90","6"
"5.90","0.37","0.14","6.30","0.036","34.00","185.00","0.9944","3.17","0.63","9.80","5"
"7.60","0.29","0.58","17.50","0.041","51.00","225.00","0.9997","3.16","0.66","9.50","6"
"6.30","0.34","0.28","14.70","0.047","49.00","198.00","0.9977","3.23","0.46","9.50","5"
"6.70","0.19","0.34","1.00","0.022","22.00","94.00","0.9912","3.23","0.57","11.10","6"
"7.50","0.31","0.51","14.80","0.039","62.00","204.00","0.9982","3.06","0.60","9.50","5"
"8.40","0.40","0.70","13.10","0.042","29.00","197.00","0.998","3.06","0.64","9.70","5"
"6.60","0.38","0.18","1.20","0.042","20.00","84.00","0.9927","3.22","0.45","10.10","4"
"6.40","0.33","0.28","1.10","0.038","30.00","110.00","0.9917","3.12","0.42","10.50","6"
"5.60","0.25","0.26","3.60","0.037","18.00","115.00","0.9904","3.42","0.50","12.60","6"
"8.60","0.27","0.46","6.10","0.032","13.00","41.00","0.993","2.89","0.34","10.90","5"
"6.20","0.31","0.21","6.30","0.041","50.00","218.00","0.9941","3.15","0.60","10.00","5"
"7.20","0.18","0.45","4.40","0.046","57.00","166.00","0.9943","3.13","0.62","11.20","6"
"7.70","0.20","0.44","13.90","0.05","44.00","130.00","0.99855","3.11","0.48","10.00","6"
"6.20","0.47","0.21","1.00","0.044","13.00","98.00","0.99345","3.14","0.46","9.20","5"
"6.10","0.25","0.24","12.10",,"51.00","172.00","0.998","3.35","0.45","9.50","5"
"8.20","0.27","0.43","1.60","0.035","31.00","128.00","0.9916","3.10","0.50","12.30","6"
"8.20","0.27","0.43","1.60","0.035","31.00","128.00","0.9916","3.10","0.50","12.30","6"
"6.40","0.31","0.39","7.50","0.04","57.00","213.00","0.99475","3.32","0.43","10.00","5"
"6.20","0.21","0.27","1.70","0.038","41.00","150.00","0.9933","3.49","0.71","10.50","7"
"7.70","0.42","0.31","9.20","0.048","22.00","221.00","0.9969","3.06","0.61","9.20","6"
"6.20","0.21","0.27","1.70","0.038","41.00","150.00","0.9933","3.49","0.71","10.50","7"
"6.60","0.29","0.44","9.00","0.053","62.00","178.00","0.99685","3.02","0.45","8.90","5"
"6.00","0.30","0.44","1.50",,"15.00","182.00","0.99455","3.50","0.52","10.40","5"
